sample_name	library_ID	title	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	design_description	filetype	filename	filename2
KP0636_AC_SB20	KP0636_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0636_AC_SB20.R1.fq.gz	KP0636_AC_SB20.R2.fq.gz
KP0637_LM_SB20	KP0637_LM_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0637_LM_SB20.R1.fq.gz	KP0637_LM_SB20.R2.fq.gz
KP0638_AC_SB20	KP0638_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0638_AC_SB20.R1.fq.gz	KP0638_AC_SB20.R2.fq.gz
KP0639_LM_SB20	KP0639_LM_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0639_LM_SB20.R1.fq.gz	KP0639_LM_SB20.R2.fq.gz
KP0640_AC_SB20	KP0640_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0640_AC_SB20.R1.fq.gz	KP0640_AC_SB20.R2.fq.gz
KP0643_AC_SB20	KP0643_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0643_AC_SB20.R1.fq.gz	KP0643_AC_SB20.R2.fq.gz
KP0645_AC_SB20	KP0645_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0645_AC_SB20.R1.fq.gz	KP0645_AC_SB20.R2.fq.gz
KP0646_AC_SB20	KP0646_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0646_AC_SB20.R1.fq.gz	KP0646_AC_SB20.R2.fq.gz
KP0647_AC_SB20	KP0647_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0647_AC_SB20.R1.fq.gz	KP0647_AC_SB20.R2.fq.gz
KP0648_AC_SB20	KP0648_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0648_AC_SB20.R1.fq.gz	KP0648_AC_SB20.R2.fq.gz
KP0649_AC_SB20	KP0649_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0649_AC_SB20.R1.fq.gz	KP0649_AC_SB20.R2.fq.gz
KP0650_LM_SB20	KP0650_LM_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0650_LM_SB20.R1.fq.gz	KP0650_LM_SB20.R2.fq.gz
KP0651_AC_SB20	KP0651_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0651_AC_SB20.R1.fq.gz	KP0651_AC_SB20.R2.fq.gz
KP0652_AC_SB20	KP0652_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0652_AC_SB20.R1.fq.gz	KP0652_AC_SB20.R2.fq.gz
KP0654_AC_SB20	KP0654_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0654_AC_SB20.R1.fq.gz	KP0654_AC_SB20.R2.fq.gz
KP0655_UN_SB20	KP0655_UN_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0655_UN_SB20.R1.fq.gz	KP0655_UN_SB20.R2.fq.gz
KP0657_LM_SB20	KP0657_LM_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0657_LM_SB20.R1.fq.gz	KP0657_LM_SB20.R2.fq.gz
KP0658_AC_SB20	KP0658_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0658_AC_SB20.R1.fq.gz	KP0658_AC_SB20.R2.fq.gz
KP0659_LM_SB20	KP0659_LM_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0659_LM_SB20.R1.fq.gz	KP0659_LM_SB20.R2.fq.gz
KP0660_AC_SB20	KP0660_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0660_AC_SB20.R1.fq.gz	KP0660_AC_SB20.R2.fq.gz
KP0661_AC_SB20	KP0661_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0661_AC_SB20.R1.fq.gz	KP0661_AC_SB20.R2.fq.gz
KP0662_AC_SB20	KP0662_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0662_AC_SB20.R1.fq.gz	KP0662_AC_SB20.R2.fq.gz
KP0664_LM_SB20	KP0664_LM_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0664_LM_SB20.R1.fq.gz	KP0664_LM_SB20.R2.fq.gz
KP0665_AC_SB20	KP0665_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0665_AC_SB20.R1.fq.gz	KP0665_AC_SB20.R2.fq.gz
KP0666_LM_SB20	KP0666_LM_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0666_LM_SB20.R1.fq.gz	KP0666_LM_SB20.R2.fq.gz
KP0667_AC_SB20	KP0667_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0667_AC_SB20.R1.fq.gz	KP0667_AC_SB20.R2.fq.gz
KP0668_AC_SB20	KP0668_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0668_AC_SB20.R1.fq.gz	KP0668_AC_SB20.R2.fq.gz
KP0669_AC_SB20	KP0669_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0669_AC_SB20.R1.fq.gz	KP0669_AC_SB20.R2.fq.gz
KP0670_LM_SB20	KP0670_LM_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0670_LM_SB20.R1.fq.gz	KP0670_LM_SB20.R2.fq.gz
KP0671_AC_SB20	KP0671_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0671_AC_SB20.R1.fq.gz	KP0671_AC_SB20.R2.fq.gz
KP0673_NA_NANA	KP0673_NA_NANA.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0673_NA_NANA.R1.fq.gz	KP0673_NA_NANA.R2.fq.gz
KP0674_AC_SB20	KP0674_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0674_AC_SB20.R1.fq.gz	KP0674_AC_SB20.R2.fq.gz
KP0675_LM_SB20	KP0675_LM_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0675_LM_SB20.R1.fq.gz	KP0675_LM_SB20.R2.fq.gz
KP0676_LM_SB20	KP0676_LM_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0676_LM_SB20.R1.fq.gz	KP0676_LM_SB20.R2.fq.gz
KP0677_LM_SB20	KP0677_LM_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0677_LM_SB20.R1.fq.gz	KP0677_LM_SB20.R2.fq.gz
KP0678_AC_SB20	KP0678_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0678_AC_SB20.R1.fq.gz	KP0678_AC_SB20.R2.fq.gz
KP0679_AC_SB20	KP0679_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0679_AC_SB20.R1.fq.gz	KP0679_AC_SB20.R2.fq.gz
KP0680_LM_SB20	KP0680_LM_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0680_LM_SB20.R1.fq.gz	KP0680_LM_SB20.R2.fq.gz
KP0681_AC_SB20	KP0681_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0681_AC_SB20.R1.fq.gz	KP0681_AC_SB20.R2.fq.gz
KP0682_LM_SB20	KP0682_LM_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0682_LM_SB20.R1.fq.gz	KP0682_LM_SB20.R2.fq.gz
KP0683_AC_SB20	KP0683_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0683_AC_SB20.R1.fq.gz	KP0683_AC_SB20.R2.fq.gz
KP0684_LM_SB20	KP0684_LM_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0684_LM_SB20.R1.fq.gz	KP0684_LM_SB20.R2.fq.gz
KP0685_AC_SB20	KP0685_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0685_AC_SB20.R1.fq.gz	KP0685_AC_SB20.R2.fq.gz
KP0686_AC_SB20	KP0686_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0686_AC_SB20.R1.fq.gz	KP0686_AC_SB20.R2.fq.gz
KP0688_AC_SB20	KP0688_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0688_AC_SB20.R1.fq.gz	KP0688_AC_SB20.R2.fq.gz
KP0689_AC_SB20	KP0689_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0689_AC_SB20.R1.fq.gz	KP0689_AC_SB20.R2.fq.gz
KP0690_AC_SB20	KP0690_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0690_AC_SB20.R1.fq.gz	KP0690_AC_SB20.R2.fq.gz
KP0691_AC_SB20	KP0691_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0691_AC_SB20.R1.fq.gz	KP0691_AC_SB20.R2.fq.gz
KP0693_AC_SB20	KP0693_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0693_AC_SB20.R1.fq.gz	KP0693_AC_SB20.R2.fq.gz
KP0694_LM_SB20	KP0694_LM_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0694_LM_SB20.R1.fq.gz	KP0694_LM_SB20.R2.fq.gz
KP0695_AC_SB20	KP0695_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0695_AC_SB20.R1.fq.gz	KP0695_AC_SB20.R2.fq.gz
KP0696_AC_SB20	KP0696_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0696_AC_SB20.R1.fq.gz	KP0696_AC_SB20.R2.fq.gz
KP0697_AC_SB20	KP0697_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0697_AC_SB20.R1.fq.gz	KP0697_AC_SB20.R2.fq.gz
KP0698_AC_SB20	KP0698_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0698_AC_SB20.R1.fq.gz	KP0698_AC_SB20.R2.fq.gz
KP0699_AC_SB20	KP0699_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0699_AC_SB20.R1.fq.gz	KP0699_AC_SB20.R2.fq.gz
KP0700_LM_SB20	KP0700_LM_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0700_LM_SB20.R1.fq.gz	KP0700_LM_SB20.R2.fq.gz
KP0701_AC_SB20	KP0701_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0701_AC_SB20.R1.fq.gz	KP0701_AC_SB20.R2.fq.gz
KP0703_AC_SB20	KP0703_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0703_AC_SB20.R1.fq.gz	KP0703_AC_SB20.R2.fq.gz
KP0704_AC_SB20	KP0704_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0704_AC_SB20.R1.fq.gz	KP0704_AC_SB20.R2.fq.gz
KP0706_LM_SB20	KP0706_LM_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0706_LM_SB20.R1.fq.gz	KP0706_LM_SB20.R2.fq.gz
KP0707_LM_SB20	KP0707_LM_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0707_LM_SB20.R1.fq.gz	KP0707_LM_SB20.R2.fq.gz
KP0708_AC_SB20	KP0708_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0708_AC_SB20.R1.fq.gz	KP0708_AC_SB20.R2.fq.gz
KP0709_AC_SB20	KP0709_AC_SB20.1	paired_Agaricia	WGS	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina NovaSeq 6000	Hereward, J. P., Smith, T. J., Gloag, R., Brookes, D. R., & Walter, G. H. (2020). Tests of hybridisation in Tetragonula stingless bees using multiple genetic markers. BioRxiv.	fastq	KP0709_AC_SB20.R1.fq.gz	KP0709_AC_SB20.R2.fq.gz
